"","imdbId","movieId","title","genres","tmdbId","adult","overview","popularity","poster_path"
"4315","tt0115633",1397,"Bastard Out of Carolina (1996)","Drama",41240,"False","Difficult tale of poor, struggling South Carolinian mother &amp; daughter, who each face painful choices with their resolve and pride. Bone, the eldest daughter, and Anney her tired mother, grow both closer and farther apart: Anney sees Glen as her last chance.  The film won an Emmy Award for ""Outstanding Casting for a Miniseries or a Special"" and was nominated for ""Outstanding Directing for a Miniseries or a Special"", ""Outstanding Supporting Actress in a Miniseries or a Special"", and ""Outstanding Made for Television Movie"". It was screened in the Un Certain Regard section at the 1996 Cannes Film Festival.","1.403309","http://image.tmdb.org/t/p/w185//zfTpTthvsAxcMctOcX5tYESb3vL.jpg"
"4316","tt0115639",94,"Beautiful Girls (1996)","Comedy|Drama|Romance",9283,"False","During a snowy winter in the small fictional town of Knight""s Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.","4.670562","http://image.tmdb.org/t/p/w185//8leYqrAL6EubYjOCZuO6ELPdLYe.jpg"
"4317","tt01156398",71535,"Zombieland (2009)","Action|Comedy|Horror",19908,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"4318","tt0115640",1046,"Beautiful Thing (1996)","Drama|Romance",10938,"False","A pair of teenage boys growing up in a working-class neighbourhood of Thamesmead, in south-east London, become aware of their homosexuality. While both were vaguely aware they might be gay, neither had ever acted on their impulses. Once they decide that they're attracted to each other, neither is sure just what to do.","5.766163","http://image.tmdb.org/t/p/w185//8z1ZkZoznIGLyx4xHEaQNZqG63D.jpg"
"4319","tt0115641",1405,"Beavis and Butt-Head Do America (1996)","Adventure|Animation|Comedy|Crime",3179,"False","Mike Judge's slacker duo, Beavis and Butt-Head, wake to discover their TV has been stolen. Their search for a new one takes them on a clueless adventure across America where they manage to accidentally become America's most wanted.","8.855685","http://image.tmdb.org/t/p/w185//2pW1iACRzmb9OOIhzflYYt3S3s9.jpg"
"4320","tt0115644",74,"Bed of Roses (1996)","Drama|Romance",20927,"False","The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.","10.412194","http://image.tmdb.org/t/p/w185//kTEpzjzyeYER1WuCm7Seul4Fatc.jpg"
"4321","tt0115645",113,"Before and After (1996)","Drama|Mystery",43566,"False","Two parents deal with the effects when their son is accused of murdering his girlfriend.","2.938293","http://image.tmdb.org/t/p/w185//yTDzXDKNGlmGYk5HuEeZUAypo1p.jpg"
"4322","tt0115669",2609,"King of Masks, The (Bian Lian) (1996)","Drama",25471,"False","Wang Bianlian is an aging street performer known as the King of Mask for his mastery of Sichuan Change Art in a true story. His wife left him with and infant son over 30 years ago. The son died from illness at age 10. This left Wang a melancholy loner aching for a male descendent to learn his rare and dying art.","2.291724","http://image.tmdb.org/t/p/w185//w9c6qw4TiOP5oY9zlh2UL5zyoQ4.jpg"
"4323","tt0115678",994,"Big Night (1996)","Comedy|Drama",18203,"False","Primo &amp; Secondo, two immigrant brothers, pin their hopes on a banquet honoring Louis Prima to save their struggling restaurant.","2.702973","http://image.tmdb.org/t/p/w185//1n0H40ebJx1sO9itVvJ1jis0nqI.jpg"
"4324","tt0115683",65,"Bio-Dome (1996)","Comedy",9536,"False","Bud and Doyle are two losers who are doing nothing with their lives. Both of their girlfriends are actively involved in saving the environment, but the two friends couldn't care less about saving the Earth. One day, when a group of scientists begin a mission to live inside a ""Bio-Dome"" for a year without outside contact, Bud and Doyle mistakenly become part of the project themselves.","6.387469","http://image.tmdb.org/t/p/w185//1bAUaipv3gDU1pATGwziyq1VTwZ.jpg"
"4325","tt0115685",141,"Birdcage, The (1996)","Comedy",11000,"False","A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's right-wing moralistic parents.","6.49968","http://image.tmdb.org/t/p/w185//wRTkvqRTB05gcGInsnGqVgLkb3t.jpg"
"4326","tt0115693",2625,"Black Mask (Hak hap) (1996)","Action|Adventure|Crime|Sci-Fi|Thriller",9460,"False","Chui Chik tries to lead a quiet life as a librarian. However, he is really a former test subject for a highly secretive supersoldier project and the instructor of a special commando unit dubbed ""701."" The 701 squad is used for many government missions, but after one of the agents kills a team of policemen in an uncontrollable rage, the government decides to abort the project and eliminate all the subjects. Chui Chik helped the surviving 701 agents flee the extermination attempt. Having escaped, Chui Chik went separate ways from his team. Later, he discovers that the rest of the team were responsible for a violent crime spree that was beyond the capability of the local police. He sets out to stop them, donning a disguise and using the superhero alias of ""Black Mask"". Having lost the ability to feel pain due to the surgery performed on the super-soldiers by the military, Black Mask is almost invulnerable.","7.632785","http://image.tmdb.org/t/p/w185//8WC5elsMSUSKKKOTub2jjY2k4w3.jpg"
"4327","tt0115697",88,"Black Sheep (1996)","Comedy",13997,"False","When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.","8.963037","http://image.tmdb.org/t/p/w185//2wsaboVhKXpsLchoaXi0oWmQ7xM.jpg"
"4328","tt0115710",1351,"Blood and Wine (Blood & Wine) (1996)","Crime|Drama|Thriller",31640,"False","A man who has failed as a father and husband commits a heist to make money for his fledging business, but things become complicated when his wife interferes.","8.409956","http://image.tmdb.org/t/p/w185//q8vjqmz3CTRyFlG5zKQNER67BTI.jpg"
"4329","tt0115715",1165,"Bloody Child, The (1996)","Drama|Thriller",124676,"False","This film was inspired by a real event—a young US Marine, recently back from the Gulf War, was found digging a grave for his murdered wife in the middle of the California Mojave.","0.001287","http://image.tmdb.org/t/p/w185//l4dBLjL55nlHglvasj3kSLoxaTV.jpg"
"4330","tt0115725",885,"Bogus (1996)","Children|Drama|Fantasy",3587,"False","Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus.","2.523605","http://image.tmdb.org/t/p/w185//gftAsnrvZ1lLcG5nL7SHchtLT7n.jpg"
"4331","tt0115734",101,"Bottle Rocket (1996)","Adventure|Comedy|Crime|Romance",13685,"False","Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.","6.904831","http://image.tmdb.org/t/p/w185//iuO10cRKrMfql5yc8YTgdfHt7gR.jpg"
"4332","tt0115736",866,"Bound (1996)","Crime|Drama|Romance|Thriller",9303,"False","Corky, a tough female ex con and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caeser.","12.449574","http://image.tmdb.org/t/p/w185//xfITNjW2sunPiB7BNotJJsCxhdA.jpg"
"4333","tt0115738",8504,"Box of Moon Light (1996)","Comedy|Drama",31146,"False","Al Fountain, a middle-aged electrical engineer, is on the verge of a mid-life crisis, when he decides to take his time coming home from a business trip, rents a car, and heads out looking for a lake he remembers from his childhood. But his wandering takes him into the life of Kid, a free-spirited young man who helps Al escape from the routine of everyday life and find freedom to enjoy himself.","6.254986","http://image.tmdb.org/t/p/w185//hCyZLEH2NDfkENKEqaSTiGxMVIG.jpg"
"4334","tt0115742",703,"Boys (1996)","Drama",43634,"False","Fed up with boarding school and frustrated with the way others have planned his life, John Baker Jr. wants a change -- anything to shake up his staid routine. The moment arrives when he stumbles upon a woman, Patty Vare, unconscious in a field. Deciding to risk it, John takes her to his dorm to look after her, much to the disapproval of his friends. John's decision proves fateful as he and Patty grow close to one another. However, she may be keeping secrets from him.","1.579153","http://image.tmdb.org/t/p/w185//6VvXOemt5jSrwnH1aUmgKR5q7Rn.jpg"
"4335","tt0115744",1542,"Brassed Off (1996)","Comedy|Drama|Romance",9450,"False","A small Yorkshire mining town is threatened with being shut down and the only hope is for the men to enter their Grimley Colliery Brass Band into a national competition. They believe they have no hope until Gloria appears carrying her Flugelhorn. At first mocked for being a woman, she soon becomes the only chance for the band to win.","3.117071","http://image.tmdb.org/t/p/w185//kyPCqLAexOhPr0LV4yXvKlJ68cC.jpg"
"4336","tt0115751",1354,"Breaking the Waves (1996)","Drama|Mystery",145,"False","In a small and conservative Scottish village, a woman's paralytic husband convinces her to have extramarital intercourse so she can tell him about it and give him a reason for living.","8.558688","http://image.tmdb.org/t/p/w185//cmDrzXJa9TIs57pD8QfuvIQvak5.jpg"
"4337","tt0115759",95,"Broken Arrow (1996)","Action|Adventure|Thriller",9208,"False","When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.","14.957626","http://image.tmdb.org/t/p/w185//avqUG5RYB93rwSUNL5r16Vtbc9g.jpg"
"4338","tt01157605",67665,"Anvil! The Story of Anvil (2008)","Documentary|Musical",18094,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"4339","tt01157685",78829,"Betrayal, The (Nerakhoon) (2008)","Documentary",40215,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"4340","tt01157705",60382,"Roman Polanski: Wanted and Desired (2008)","Documentary",16800,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"4341","tt0115783",886,"Bulletproof (1996)","Action|Comedy|Crime",10723,"False","An undercover police officer named Rock Keats befriends a drug dealer and car thief named Archie Moses in a bid to catch the villainous drug lord Frank Coltan. But the only problem is that Keats is a cop, his real name is Jack Carter, and he is working undercover with the LAPD to bust Moses and Colton at a sting operation the LAPD has set up.","7.859132","http://image.tmdb.org/t/p/w185//fUIX9vUzaku5KFLV1fNlDEExr3k.jpg"
"4342","tt0115798",784,"Cable Guy, The (1996)","Comedy|Thriller",9894,"False","When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up -- and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the ""friendship,"" Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behavior.","7.586577","http://image.tmdb.org/t/p/w185//mqb62jLrlrT6XS1rR8cprtEW2Z6.jpg"
"4343","tt0115834",3574,"Carnosaur 3: Primal Species (1996)","Horror|Sci-Fi",55667,"False","International terrorists get a surprise when their cargo turns out to contain living dinosaurs. The army commando team now have to think fast, if they want to prevent the extinction of the human species, instead of the reptiles.","0.833274","http://image.tmdb.org/t/p/w185//ewNhASQV6zZnzomND2m1VBfs2Hh.jpg"
"4344","tt0115836",867,"Carpool (1996)","Comedy|Crime",23945,"False","A man with an important business meeting finds himself having to take care of the carpool for the neighborhood school children when his wife gets sick. Stopping to get donuts for the kids, things go even more awry when he finds himself a victim of a robbery. However, the situation only gets worse as a desperate man who had been contemplating a bank robbery robs the robbers and takes the man and the kids hostage in their van as his truck is blocked by an armored car. The thing then proceeds into a comedic chase movie. The father finds his kids don't really respect him and they react better to the robber. The end result is everyone gets a lifestyle change, including the original store owner.","3.714049","http://image.tmdb.org/t/p/w185//iF3exraajWgTwBXtjMKwfdyPXOj.jpg"
"4345","tt0115837",630,"Carried Away (1996)","Drama|Romance",36447,"False","Based on Jim Harrison's book, ""Farmer"". 47-year-old Joseph Svenden lives on the family farm with his dying mother and teaches at a two room schoolhouse with Rosealee, his lover and his best friend's widow. Joseph, who lacks a college degree, learns that he will lose his teaching job at the end of the year when the school district expands into his town. Meanwhile, he is seduced by 17-year-old Catherine, a new student in his class. His affair with Catherine and losing his teaching job forces Joseph to take a look at his previously dull life and to decide how he wants to live the rest of it.","1.67218","http://image.tmdb.org/t/p/w185//5O8xOTiyROkAeuPLVV2dO0eo28R.jpg"
"4346","tt0115847",997,"Caught (1996)","Drama|Thriller",47260,"False","A middle-aged couple has a drifter enter their lives. The fish-store owners find that the mysterious young man awakens the couple in ways they didn't expect. Things get tense when the drifter begins an affair with the woman of the house.","1.625873","http://image.tmdb.org/t/p/w185//1UXbJIszOEalpFY0BKkRn1cRv66.jpg"
"4347","tt0115851",710,"Celtic Pride (1996)","Comedy",23449,"False","The National Basketball Association play-offs are taking place, and the Boston Celtics are facing the Utah Jazz in a crucial series. This is also the last year that any games will be played in the Boston Garden, which is going to be torn down after the end of the season. Mike and Jimmy, two die-hard sports fans who will risk anything for the Celtics to win, are really getting into the games...","1.940747","http://image.tmdb.org/t/p/w185//l0RS3MQgW1nBJBAX3kl910c0AGo.jpg"
"4348","tt0115856",1571,"When the Cat's Away (Chacun cherche son chat) (1996)","Comedy|Romance",11956,"False","When Chloe (Garance Clavel), a young Parisian, decides to take a long-overdue vacation, she has to find someone to look after Gris-Gris, her beloved cat. Everyone, including her gay male roommate, refuses to help her, but she finally makes an arrangement with the elderly Madame Renée (Renée Le Calm), who often watches over other peoples' cats and dogs. However, when Chloe comes back, Madame Renée tells her that unfortunately the cat has been lost, and the unlucky owner goes on a search for her dear animal friend. While looking for the cat, she meets many colorful characters who populate the neighborhood.","0.834917","http://image.tmdb.org/t/p/w185//qr4oDABJRkbEXIfriuvGATR6lmy.jpg"
"4349","tt0115857",836,"Chain Reaction (1996)","Action|Adventure|Thriller",12123,"False","Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.","15.874491","http://image.tmdb.org/t/p/w185//t6anpB9iny456N7sVLd3S0QARGv.jpg"
"4350","tt0115862",1006,"Chamber, The (1996)","Drama",6346,"False","Having survived the hatred and bigotry that was his Klansman grandfather's only legacy, young attorney Adam Hall seeks at the last minute to appeal the old man's death sentence for the murder of two small Jewish boys 30 years before. Only four weeks before Sam Cayhall is to be executed, Adam meets his grandfather for the first time in the Mississippi prison which has held him since the crime. The meeting is predictably tense when the educated, young Mr. ""Hall"" confronts his venom-spewing elder, Mr. ""Cayhall,"" about the murders. The next day, headlines run proclaiming Adam the grandson who has come to the state to save his grandfather, the infamous Ku Klux Klan bomber. While the old man's life lies in the balance, Adam's motivation in fighting this battle becomes clear as the story unfolds. Not only does he fight for his grandfather, but perhaps for himself as well. He has come to heal the wounds of his own father's suicide...","3.998494","http://image.tmdb.org/t/p/w185//dHwB9Fn2uBEkxkMZZxWpxMGrhL3.jpg"
"4351","tt0115885",1105,"Children of the Corn IV: The Gathering (1996)","Horror",25750,"False","Grace Rhodes, who is studying to be a doctor, returns to her hometown as a strange illness is afflicting the local children. The symptoms include a high fever and spasms, but even weirder is what happens the next day: All those with the illness claim they are somebody else -- then they begin murdering the grown-ups. After her sister undergoes the same sinister metamorphosis, Grace comes to believe there is some connection to an evil cult figure who may be returning from the grave.","7.97048","http://image.tmdb.org/t/p/w185//tRjeV9AZgCXGTqyvlp7Ui55Yb3l.jpg"
"4352","tt0115886",1516,"Children of the Revolution (1996)","Comedy",9977,"False","A man (Richard Roxburgh) the Australian government blames for 1990s political woes blames his mother (Judy Davis), a communist Stalin seduced in 1951.","1.129648","http://image.tmdb.org/t/p/w185//kLvxgCAcOBFh6kYBxqg0pXhoAZ8.jpg"
"4353","tt0115906",1392,"Citizen Ruth (1996)","Comedy|Drama",13891,"False","""Citizen Ruth"" is the story of Ruth Stoops, a woman who nobody even noticed -- until she got pregnant. Now, everyone wants a piece of her. The film is a comedy about one woman caught in the ultimate tug-of-war: a clash of wild, noisy, ridiculous people that rapidly dissolves into a media circus.","2.225234","http://image.tmdb.org/t/p/w185//mNVR2CPQ98AKmiLy4MrceQkJKHE.jpg"
"4354","tt0115907",100,"City Hall (1996)","Drama|Thriller",11062,"False","The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.","4.807223","http://image.tmdb.org/t/p/w185//ttdjD9NpxXsTJidPT3o1Gk0oTkG.jpg"
"4355","tt0115951",705,"Cosi (1996)","Comedy",90214,"False","Lewis a young director get his first job directing a play at a mental hospital with the patients as the cast.  The play that is decided on is Cosi fan tutte an opera by Mozart.","0.947007","http://image.tmdb.org/t/p/w185//uQWBJJZGXnaHJ0wLZwGnXlt1rAJ.jpg"
"4356","tt0115956",647,"Courage Under Fire (1996)","Action|Crime|Drama|War",10684,"False","A US Army officer had made a ""friendly fire"" mistake that was covered up and he was reassigned to a desk job. Later he was tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor posthumously. At first all seemed in order then he begins to notice inconsistencies between the testimonies of the witnesses....","11.595316","http://image.tmdb.org/t/p/w185//lPAzGRgc2afaGsYwFX7Iez8gzmq.jpg"
"4357","tt0115963",724,"Craft, The (1996)","Drama|Fantasy|Horror|Thriller",9100,"False","A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.","12.860385","http://image.tmdb.org/t/p/w185//5QoAIazIjidUcnD4Vggvmvg42NW.jpg"
"4358","tt0115964",1483,"Crash (1996)","Drama|Thriller",884,"False","After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.","7.540612","http://image.tmdb.org/t/p/w185//4PDLGJsS5uVBQlYjLMZ7t85dU0P.jpg"
"4359","tt0115986",839,"Crow: City of Angels, The (1996)","Action|Thriller",10546,"False","After Ashe and his little son are murdered violently for no reason by Judah's men, he returns from the dead to take revenge. One after one, Judah's people face the power of the dark angel. The second film based on James O'Barr's cult comic.","6.554679","http://image.tmdb.org/t/p/w185//kxe6WvICLt8Z5nB76nuPh9OO4DG.jpg"
"4360","tt0115988",1366,"Crucible, The (1996)","Drama",20539,"False","The movie is centered around the Salem Massachusetts witch trials of 1692. The movie is based on the play ""The Crucible"" by Arthur Miller. He also wrote the screen play adaptation.","9.412825","http://image.tmdb.org/t/p/w185//q0wALqKrfEt4yA5flGYYkK5skoA.jpg"
"4361","tt0116000",1005,"D3: The Mighty Ducks (1996)","Children|Comedy",10680,"False","The Ducks are offered scholarships at Eden Hall Academy but struggle with their new coach's methods and come under pressure from the board to retain their scholarships before their big game against the Varsity team.","5.511475","http://image.tmdb.org/t/p/w185//umoEeNQqhvUg7jnpdGZnvNHCRFS.jpg"
"4362","tt0116040",798,"Daylight (1996)","Action|Adventure|Drama|Thriller",11228,"False","A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.","11.995799","http://image.tmdb.org/t/p/w185//cPl88Kh44fo005rYrdIxm62GQCb.jpg"
"4363","tt0116041",1484,"Daytrippers, The (1996)","Comedy|Drama|Mystery|Romance",49806,"False","Eliza D'Amico thinks her marriage to Louis is going great, until she finds a mysterious love note to her husband. Concerned, she goes to her mother for advice. Eliza, her parents, her sister Jo and Jo's boyfriend all pile into a station wagon, to go to the city to confront Louis with the letter. On the way, the five explore their relations with each other, and meet many interesting people.","9.664735","http://image.tmdb.org/t/p/w185//A2Vlb2xzn0jvKLgjiYoj6U8VDDf.jpg"
"4364","tt0116059",1167,"Dear God (1996)","Comedy",38554,"False","When letters written to God start getting results, and replies, people everywhere are amazed. The Post Office however is annoyed.","1.952957","http://image.tmdb.org/t/p/w185//AtIPkAYiQ3GrrX2feGj51NOXs5c.jpg"
"4365","tt0116095",640,"Diabolique (1996)","Drama|Thriller",10988,"False","The wife and mistress of a cruel school master collaborate in a carefully planned and executed attempt to murder him. The plan goes well until the body, which has been strategically dumped, disappears. The strain starts to tell on the two women as a retired police investigator who is looking into the disappearance on a whim begins to think that they know more than they are telling, and their mental state is not helped when their victim is seen, apparently alive and well by one of the pupils.","4.530079","http://image.tmdb.org/t/p/w185//woBHA1Obn53zziO6h0N9340SGMv.jpg"
"4366","tt0116102",3282,"Different for Girls (1996)","Comedy",106837,"False","Karl Foyle and Paul Prentice were best mates at school in the Seventies. But when they meet again in present-day London things are definitely not the same. Karl is now Kim, a transsexual, and she has no desire to stir up the past while she's busy forging a neat and orderly new life. Prentice, on the other hand, has charm but is a social disaster stuck in a dead-end job. His main talent is for getting them both into trouble. Amid the squabbles, they start to fall in love. One night, Kim invites Prentice to a romantic dinner at her flat. Prentice, finding the seduction unexpectedly effective, freaks out. He proceeds to make a public display of both of them and winds up in court. Humiliated and angry, Kim runs away. Only she can save Prentice now, but will true love triumph for a new made woman and an aging punk?","0.533219","http://image.tmdb.org/t/p/w185//fPbbhgKLq1CL6B9PMjzO99cRZJ3.jpg"
"4367","tt0116126",63,"Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)","Comedy|Crime",10607,"False","When Ashtray (Shawn Wayans) moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog (Marlon Wayans), who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?","11.700115","http://image.tmdb.org/t/p/w185//l6D9f9WbxdI4tyCmJGs56y8tQla.jpg"
"4368","tt0116130",135,"Down Periscope (1996)","Comedy",9101,"False","Bumbling Navy lieutenant Tom Dodge has been given one last chance to clean up his record. But Admiral Graham, his nemesis, assigns Dodge to the Stingray, a submarine that can barely keep afloat. To add insult to injury, the Stingray is to be the enemy flagship in the upcoming war games … and to make matters even worse, Dodge's crew is a band of idiots even more incompetent that he is!","5.184977","http://image.tmdb.org/t/p/w185//q6JEjedx4LoZRig8U1R5sJqBfti.jpg"
"4369","tt0116136",653,"Dragonheart (1996)","Action|Adventure|Fantasy",8840,"False","In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.","23.63659","http://image.tmdb.org/t/p/w185//5bqI54aIyPDzPKkScwJprzbAsIi.jpg"
"4370","tt0116141",1902,"Dream for an Insomniac (1996)","Drama|Romance",32284,"False","A girl with insomnia who works in a coffee house has impossibly high standards for her love and fears she will never meet a worthy man. Then in walks a new employee and they click - until she discovers he has a girlfriend. Undaunted, she moves to L.A. with a friend sure that he will dump the girlfriend and follow her. She puts all her faith in fate and hopes for the best.","5.540427","http://image.tmdb.org/t/p/w185//Ak6Rz4dULyXPjPRKSl0z5xA8xJR.jpg"
"4371","tt01161418",72224,"Gentlemen Broncos (2009)","Comedy",22820,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"4372","tt0116151",87,"Dunston Checks In (1996)","Children|Comedy",17414,"False","Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!","4.814825","http://image.tmdb.org/t/p/w185//lXSWbUA3T2o792SYdbfFKFTcSC1.jpg"
"4373","tt0116165",619,"Ed (1996)","Comedy",32308,"False","Jack Cooper (Matt LeBlanc) could be a world-class baseball pitcher if he didn't keep buckling under the pressure. He tries to keep his spirits up after he's traded to a minor league team but loses all hope when he discovers that Ed, one of his teammates, is a chimp. Ed used to be the team mascot, but was promoted to third base when the owners realized he had a talent for baseball. As Jack struggles to get used to his new surroundings, Ed helps him regain his confidence on and off the field.","5.174212","http://image.tmdb.org/t/p/w185//gH56Ib8XoRUqYsEEaMRgzejkty9.jpg"
"4374","tt0116168",656,"Eddie (1996)","Comedy",11107,"False","Eddie is a New York limo driver and a fanatical follower of the New York Knicks professional basketball team. The team is struggling with a mediocre record when, in mid-season, ""Wild Bill"" Burgess, the new owner, as a public relations gimmick, stages an 'honorary coach' contest, which Eddie wins. The fans love it, so ""Wild Bill"" fires the coach and hires her. She takes the bunch of overpaid prima","3.09233","http://image.tmdb.org/t/p/w185//xl4WRePyVL9GYEnGmOSKbU0Hd8g.jpg"
"4375","tt01161864",84395,"Rite, The (2011)","Drama|Horror|Thriller",48171,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"4376","tt0116191",838,"Emma (1996)","Comedy|Drama|Romance",3573,"False","Emma Woodhouse is a congenial young lady who delights in meddling in other people’s affairs. She is perpetually trying to unite men and women who are utterly wrong for each other. Despite her interest in romance, Emma is clueless about her own feelings, and her relationship with gentle Mr. Knightly.","6.593011","http://image.tmdb.org/t/p/w185//rZhCekNwWmkiLVpsYhSWfl9TkME.jpg"
"4377","tt0116209",1183,"English Patient, The (1996)","Drama|Romance|War",409,"False","Beginning in the 1930s, ""The English Patient"" tells the story of Count Almásy who is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, Almásy enters into a world of love, betrayal, and politics that is later revealed in a series of flashbacks while Almásy is on his death bed after being horribly burned in a plane crash.","15.564161","http://image.tmdb.org/t/p/w185//niqc0v3Lclh99Mmmxm49qZTIo2e.jpg"
"4378","tt0116213",786,"Eraser (1996)","Action|Drama|Thriller",9268,"False","U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.","6.919314","http://image.tmdb.org/t/p/w185//bmOG5k07nrnS8T49NVPM1LnrOf1.jpg"
"4379","tt0116225",849,"Escape from L.A. (1996)","Action|Adventure|Sci-Fi|Thriller",10061,"False","This time, a cataclysmic temblor hits Los Angeles, turning it into an island. The president views the quake as a sign from above, expels Los Angeles from the country and makes it a penal colony for those found guilty of moral crimes. When his daughter, part of a resistance movement, steals the control unit for a doomsday weapon, Snake again gets tapped to save the day.","12.229381","http://image.tmdb.org/t/p/w185//rAjz6XFC6Zs07oraJSnajbaAbG9.jpg"
"4380","tt0116240",1410,"Evening Star, The (1996)","Comedy|Drama",30285,"False","Continuing the story of Aurora Greenway in her latter years. After the death of her daughter, Aurora struggled to keep her family together, but has one grandson in jail, a rebellious granddaughter, and another grandson living just above the poverty line.","8.399114","http://image.tmdb.org/t/p/w185//oU0Y04XTz4lPf3il6i4SCK1bLPa.jpg"
"4381","tt0116242",1057,"Everyone Says I Love You (1996)","Comedy|Musical|Romance",9716,"False","A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.","9.649113","http://image.tmdb.org/t/p/w185//eCw5qDE5Jw1B9Cuzs8DJD4uwaZV.jpg"
"4382","tt0116250",1416,"Evita (1996)","Drama|Musical",8818,"False","The hit musical based on the life of Evita Duarte, a B-movie Argentinian actress who eventually became the wife of Argentinian president and dictator Juan Perón, and the most beloved and hated woman in Argentina.","6.709803","http://image.tmdb.org/t/p/w185//7uYGJTxaeCtek6afNLPCuYCyiV4.jpg"
"4383","tt0116253",494,"Executive Decision (1996)","Action|Adventure|Thriller",2320,"False","Terrorists hijack a 747 inbound to Washington D.C., demanding the the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.","13.106291","http://image.tmdb.org/t/p/w185//wmgkFuEr8bHRAgs1HS5U46Rzo0I.jpg"
"4384","tt0116259",1003,"Extreme Measures (1996)","Drama|Thriller",11306,"False","Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered.","4.990506","http://image.tmdb.org/t/p/w185//18WUNYhc58VQgBmJaFsaST9Uj69.jpg"
